Timestamp,Volt_0,Volt_1,Volt_2,Volt_3,Weight_0,Weight_1,Weight_2,Weight_3,Pressure_0,Pressure_1,Pressure_2,Pressure_3
2024-02-27 15:37:08.852235,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:09.899101,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:10.945192,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:11.991652,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:13.037531,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:14.075513,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:15.113920,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:16.152718,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:17.191365,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:18.237889,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:19.285310,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:20.331933,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:21.378718,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:22.425260,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:23.472579,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:24.519288,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:25.565679,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:26.613049,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:27.659696,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:28.706208,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:29.753383,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:30.800243,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:31.846844,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:32.893723,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:33.941964,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:34.988516,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:36.035521,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:37.082528,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:38.129297,0.1,4.789,0.1,4.854,32.667,3098.38,32.667,5353.928,2.414,228.996,2.414,395.699
2024-02-27 15:37:39.176219,0.1,4.823,0.1,4.873,32.667,4036.271,32.667,6491.557,2.414,298.313,2.414,479.779
2024-02-27 15:37:40.223094,0.1,4.859,0.1,4.873,32.667,5620.606,32.667,6545.289,2.414,415.409,2.414,483.75
2024-02-27 15:37:41.271030,0.1,4.861,0.1,4.873,32.667,5717.78,32.667,6491.557,2.414,422.591,2.414,479.779
2024-02-27 15:37:42.317359,0.1,4.825,0.1,4.882,32.667,4113.65,32.667,7232.591,2.414,304.032,2.414,534.548
2024-02-27 15:37:43.364256,0.1,4.858,0.1,4.882,32.667,5599.363,32.667,7185.408,2.414,413.839,2.414,531.06
2024-02-27 15:37:44.411049,0.1,4.852,0.1,4.882,32.667,5266.203,32.667,7216.809,2.414,389.215,2.414,533.381
2024-02-27 15:37:45.457663,0.1,4.832,0.1,4.882,32.667,4374.574,32.667,7201.082,2.414,323.317,2.414,532.219
2024-02-27 15:37:46.504298,0.1,4.828,0.1,4.871,32.667,4206.886,32.667,6399.174,2.414,310.923,2.414,472.951
2024-02-27 15:37:47.551342,0.1,4.593,0.1,4.336,32.667,1082.373,32.667,471.835,2.414,79.996,2.414,34.872
2024-02-27 15:37:48.599117,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:49.645949,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:50.692932,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:51.739726,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:52.786598,4.32,3.804,2.809,3.994,452.334,167.904,62.539,227.327,33.431,12.409,4.622,16.801
2024-02-27 15:37:53.833312,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:37:54.880276,0.1,4.336,1.071,4.647,32.667,470.68,32.667,1368.668,2.414,34.787,2.414,101.156
2024-02-27 15:37:55.928159,0.1,0.001,0.1,0.1,32.667,32.638,32.667,32.667,2.414,2.412,2.414,2.414
2024-02-27 15:37:56.974798,0.1,0.1,0.1,0.1,32.667,32.638,32.667,32.667,2.414,2.412,2.414,2.414
2024-02-27 15:37:58.021586,0.1,0.1,0.1,0.1,32.667,32.638,32.667,32.667,2.414,2.412,2.414,2.414
2024-02-27 15:37:59.068268,0.1,0.1,0.1,0.1,32.667,32.638,32.667,32.667,2.414,2.412,2.414,2.414
2024-02-27 15:38:00.115056,0.1,0.1,0.1,0.1,32.667,32.638,32.667,32.667,2.414,2.412,2.414,2.414
2024-02-27 15:38:01.162325,4.322,2.631,4.233,4.277,454.949,56.187,366.424,406.545,33.624,4.153,27.082,30.047
2024-02-27 15:38:02.210031,2.958,4.655,4.284,4.607,69.314,1425.094,413.446,1149.183,5.123,105.326,30.557,84.934
2024-02-27 15:38:03.256863,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:38:04.303913,3.646,0.1,3.562,0.1,135.359,32.667,122.041,32.667,10.004,2.414,9.02,2.414
2024-02-27 15:38:05.350571,3.585,0.596,4.423,4.349,135.359,32.667,601.522,487.506,10.004,2.414,44.457,36.031
2024-02-27 15:38:06.397444,0.1,4.204,0.756,4.083,32.667,343.018,33.734,267.823,2.414,25.352,2.493,19.794
2024-02-27 15:38:07.444397,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:08.491306,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:09.538903,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:10.586077,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:11.632801,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:12.679474,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:13.726093,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:14.773051,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:15.819651,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:16.866687,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:17.913343,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:18.953221,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:19.992462,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:21.030886,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:22.069631,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:23.108328,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:24.155278,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:25.202867,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:26.249573,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:27.296258,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:28.342933,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:29.389997,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:30.436829,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:31.484206,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:32.531859,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:33.578700,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:34.625398,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:35.672515,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:36.719167,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:37.765440,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:38.812248,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:39.860370,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:40.907486,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:41.954419,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:43.001832,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:44.048570,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:45.095424,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:46.142221,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:47.189965,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:48.237134,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:49.284338,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:50.331196,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:51.377984,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:52.424885,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:53.471705,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:54.519296,0.1,0.1,0.1,0.1,32.667,32.667,33.734,32.667,2.414,2.414,2.493,2.414
2024-02-27 15:38:55.566139,0.1,0.1,4.535,2.565,32.667,32.667,866.31,54.185,2.414,2.414,64.027,4.005
2024-02-27 15:38:56.613215,3.201,0.1,4.793,4.543,84.278,32.667,3193.195,893.425,6.229,2.414,236.003,66.031
2024-02-27 15:38:57.660446,2.474,4.585,4.837,4.784,51.713,1049.207,4552.926,2987.871,3.822,77.545,336.498,220.828
2024-02-27 15:38:58.707127,0.1,4.6,4.809,4.778,32.667,1114.575,3605.521,2868.368,2.414,82.376,266.477,211.996
2024-02-27 15:38:59.754135,1.513,4.623,4.847,4.794,32.667,1231.599,5025.006,3210.919,2.414,91.025,371.389,237.313
2024-02-27 15:39:00.801156,0.1,0.0,0.1,0.1,32.667,32.638,32.667,32.667,2.414,2.412,2.414,2.414
2024-02-27 15:39:01.847258,0.1,0.1,0.1,0.1,32.667,32.638,32.667,32.667,2.414,2.412,2.414,2.414
2024-02-27 15:39:02.893925,0.1,4.776,0.1,4.866,32.667,2827.741,32.667,6049.454,2.414,208.993,2.414,447.104
2024-02-27 15:39:03.940558,0.1,4.461,0.1,3.43,32.667,675.004,32.667,105.321,2.414,49.888,2.414,7.784
2024-02-27 15:39:04.987238,0.1,0.1,0.681,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:39:06.033848,4.621,0.1,4.871,4.205,1217.574,32.667,6386.144,344.297,89.989,2.414,471.988,25.446
2024-02-27 15:39:07.080590,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:39:08.128238,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:39:09.175036,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:39:10.220415,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:39:11.267277,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:39:12.313913,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
2024-02-27 15:39:13.360786,0.1,0.1,0.1,0.1,32.667,32.667,32.667,32.667,2.414,2.414,2.414,2.414
